City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Queimados,BR,2021-10-20 15:07:39,-22.7161,-43.5553,64.04,94,100,2.75
296,Emerald,AU,2021-10-20 15:07:40,-23.5333,148.1667,68.34,57,54,10.02
297,Prince Rupert,CA,2021-10-20 15:05:55,54.3161,-130.3201,45.27,74,100,10.16
298,Fort Nelson,CA,2021-10-20 15:07:40,58.8053,-122.7002,27.01,95,78,0.69
299,Gualeguay,AR,2021-10-20 15:07:41,-33.1416,-59.3097,78.55,36,1,6.89
300,Ekibastuz,KZ,2021-10-20 15:07:41,51.6667,75.3667,51.39,37,85,9.6
301,Cap Malheureux,MU,2021-10-20 15:07:41,-19.9842,57.6142,75.47,72,3,7.0
302,Swellendam,ZA,2021-10-20 15:07:42,-34.0226,20.4417,79.47,37,94,10.6
303,Riyadh,SA,2021-10-20 15:05:41,24.6877,46.7219,93.34,11,0,7.07
304,Dutse,NG,2021-10-20 15:07:42,11.7594,9.3392,94.42,26,95,7.4
305,Bilibino,RU,2021-10-20 15:07:43,68.0546,166.4372,0.88,97,100,3.06
306,Terme,TR,2021-10-20 15:07:43,41.2092,36.9739,59.97,69,51,3.94
307,Shanting,CN,2021-10-20 15:07:44,35.0753,117.4578,49.86,67,96,2.68
308,New Richmond,US,2021-10-20 15:07:44,45.123,-92.5366,58.1,82,40,9.22
309,Bucerias,MX,2021-10-20 15:07:32,20.75,-105.3333,84.97,78,1,0.0
310,Baytown,US,2021-10-20 15:07:45,29.7355,-94.9774,79.02,87,100,7.18
311,Ponta Do Sol,PT,2021-10-20 15:07:45,32.6667,-17.1,82.71,63,78,2.64
312,Fairbanks,US,2021-10-20 15:05:39,64.8378,-147.7164,30.97,78,40,3.44
313,Arraial Do Cabo,BR,2021-10-20 15:06:39,-22.9661,-42.0278,62.46,88,75,2.3
314,Ucluelet,CA,2021-10-20 15:07:46,48.9329,-125.5528,53.1,91,100,3.0
315,Dhidhdhoo,MV,2021-10-20 15:07:46,6.8833,73.1,81.88,75,100,13.27
316,Abu Samrah,SY,2021-10-20 15:07:47,35.3029,37.1841,73.06,36,12,7.25
317,Tecolutla,MX,2021-10-20 15:07:47,20.4833,-97.0167,80.46,73,97,2.75
318,Circleville,US,2021-10-20 15:07:47,39.6006,-82.946,66.2,72,1,3.44
319,Totskoye,RU,2021-10-20 15:07:48,52.5248,52.7623,37.72,63,99,14.12
320,Ivybridge,GB,2021-10-20 15:07:48,50.3904,-3.9191,60.84,87,45,18.3
321,Oudtshoorn,ZA,2021-10-20 15:07:49,-33.5907,22.2014,87.82,17,75,10.87
322,Esperance,AU,2021-10-20 15:07:49,-33.8667,121.9,57.04,75,71,15.84
323,Pechenga,RU,2021-10-20 15:07:50,69.5259,31.1703,23.86,82,100,12.68
324,Vostok,RU,2021-10-20 15:07:50,46.4856,135.8833,16.63,83,71,3.2
325,Ngunguru,NZ,2021-10-20 15:07:50,-35.6167,174.5,59.16,90,100,17.81
326,Derzhavinsk,KZ,2021-10-20 15:07:51,51.1,66.3167,47.61,78,100,13.87
327,Roald,NO,2021-10-20 15:07:51,62.5833,6.1333,51.17,93,75,11.5
328,Cabedelo,BR,2021-10-20 15:07:52,-6.9811,-34.8339,86.67,66,9,13.91
329,Manokwari,ID,2021-10-20 15:07:53,-0.8667,134.0833,78.28,82,97,3.85
330,Cockburn Town,TC,2021-10-20 15:07:53,21.4612,-71.1419,82.29,76,63,14.94
331,Hovd,MN,2021-10-20 15:07:53,48.0056,91.6419,36.57,47,94,1.3
332,Mangrol,IN,2021-10-20 15:07:54,21.1167,70.1167,79.79,61,1,8.88
333,Taltal,CL,2021-10-20 15:07:54,-25.4,-70.4833,62.98,67,0,7.09
334,Bojnurd,IR,2021-10-20 15:05:55,37.4747,57.329,56.16,65,10,9.19
335,Hamilton,US,2021-10-20 15:06:46,39.1834,-84.5333,65.5,76,1,3.0
336,Ouegoa,NC,2021-10-20 15:07:55,-20.35,164.4333,71.22,95,100,9.53
337,Cadillac,US,2021-10-20 15:07:55,44.2519,-85.4012,60.17,88,90,5.75
338,Tiarei,PF,2021-10-20 15:07:55,-17.5333,-149.3333,77.02,77,99,9.51
339,Bathsheba,BB,2021-10-20 15:07:56,13.2167,-59.5167,81.21,89,90,18.41
340,Alta Floresta,BR,2021-10-20 15:07:56,-9.8756,-56.0861,96.51,35,6,2.01
341,Marrakesh,MA,2021-10-20 15:05:35,31.6315,-8.0083,93.27,20,0,9.22
342,Yokaichi,JP,2021-10-20 15:07:57,35.1139,136.2037,55.69,68,100,11.41
343,Broken Hill,AU,2021-10-20 15:07:57,-31.95,141.4333,69.76,20,100,11.01
344,Joaima,BR,2021-10-20 15:07:58,-16.6542,-41.0306,85.71,58,94,0.51
345,Ostashkov,RU,2021-10-20 15:07:58,57.1467,33.1075,36.23,90,100,15.19
346,Panjab,AF,2021-10-20 15:07:58,34.388,67.0233,45.28,21,0,3.87
347,San Antonio,US,2021-10-20 15:07:14,29.4241,-98.4936,75.9,86,90,4.61
348,Beringovskiy,RU,2021-10-20 15:07:59,63.05,179.3167,18.27,81,67,11.01
349,Enterprise,US,2021-10-20 15:07:59,36.0252,-115.2419,60.71,35,75,4.0
350,Comodoro Rivadavia,AR,2021-10-20 15:03:52,-45.8667,-67.5,80.46,26,0,17.27
351,Herat,AF,2021-10-20 15:08:00,34.5,62.0,64.69,12,67,13.06
352,Taoudenni,ML,2021-10-20 15:08:00,22.6783,-3.9836,88.97,15,0,18.84
353,Mopipi,BW,2021-10-20 15:08:00,-21.1833,24.8833,86.72,25,1,8.81
354,Grindavik,IS,2021-10-20 15:08:01,63.8424,-22.4338,36.07,69,20,13.8
355,College,US,2021-10-20 15:07:32,64.8569,-147.8028,30.97,78,75,0.0
356,Jacqueville,CI,2021-10-20 15:08:02,5.2052,-4.4146,85.91,81,100,13.06
357,Bauchi,NG,2021-10-20 15:08:03,10.5,10.0,93.99,27,100,6.35
358,Zaoyang,CN,2021-10-20 15:08:03,32.1272,112.7542,50.34,91,100,5.1
359,Durban,ZA,2021-10-20 15:04:52,-29.8579,31.0292,69.03,77,6,5.01
360,Olden,NO,2021-10-20 15:08:04,61.8364,6.8064,54.27,98,100,10.36
361,Seoul,KR,2021-10-20 15:04:12,37.5683,126.9778,45.84,38,0,1.59
362,Matay,EG,2021-10-20 15:08:04,28.419,30.7792,79.79,33,38,16.71
363,Ambovombe,MG,2021-10-20 15:07:27,-25.1667,46.0833,69.69,83,99,19.04
364,Kieta,PG,2021-10-20 15:08:04,-6.2167,155.6333,78.84,83,25,1.72
365,Venezuela,VE,2021-10-20 15:08:05,8.0,-66.0,88.5,58,14,15.19
366,Kenai,US,2021-10-20 15:08:05,60.5544,-151.2583,37.15,98,90,4.61
367,Belyy Yar,RU,2021-10-20 15:08:06,53.6039,91.3903,28.29,86,9,4.47
368,Alice,US,2021-10-20 15:08:06,27.7523,-98.0697,82.4,83,1,3.44
369,Zhongxing,CN,2021-10-20 15:08:07,33.7039,118.6792,49.12,64,100,4.07
370,Palmer,US,2021-10-20 15:06:20,42.1584,-72.3287,67.98,60,75,1.99
371,Ust-Kuyga,RU,2021-10-20 15:08:07,70.0167,135.6,1.78,99,100,3.6
372,Uruzgan,AF,2021-10-20 15:08:07,32.8333,66.0,61.11,18,0,1.92
373,Charters Towers,AU,2021-10-20 15:08:08,-20.1,146.2667,69.58,96,0,6.85
374,Houma,US,2021-10-20 15:07:10,29.5958,-90.7195,81.0,87,40,12.66
375,Moindou,NC,2021-10-20 15:08:08,-21.6924,165.677,69.75,91,100,4.21
376,Kuna,US,2021-10-20 15:04:21,43.4918,-116.4201,57.83,58,1,3.0
377,Daru,PG,2021-10-20 15:08:09,-9.0763,143.2092,78.26,85,100,6.73
378,Sistranda,NO,2021-10-20 15:08:09,63.7256,8.834,50.9,85,100,17.0
379,Tallahassee,US,2021-10-20 15:07:06,30.4383,-84.2807,76.32,78,40,8.05
380,Harboore,DK,2021-10-20 15:08:09,56.6175,8.1807,55.22,81,93,18.16
381,Vallenar,CL,2021-10-20 15:08:10,-28.5708,-70.7581,70.52,33,0,5.68
382,San Quintin,MX,2021-10-20 15:08:10,30.4833,-115.95,61.45,75,39,5.61
383,Guerrero Negro,MX,2021-10-20 15:08:11,27.9769,-114.0611,64.81,69,100,10.29
384,Sapa,PH,2021-10-20 15:08:11,5.1544,120.3241,82.11,74,55,3.44
385,Shu,KZ,2021-10-20 15:08:11,43.5983,73.7614,64.29,25,100,3.91
386,Patiya,BD,2021-10-20 15:08:12,22.2931,91.9762,76.1,97,100,4.7
387,Betare Oya,CM,2021-10-20 15:08:12,5.6,14.0833,69.75,95,100,3.4
388,Gawler,AU,2021-10-20 15:08:13,-34.6,138.7333,64.47,78,100,1.05
389,Coolum Beach,AU,2021-10-20 15:08:13,-26.5333,153.1,68.11,94,7,5.59
390,Kamaishi,JP,2021-10-20 15:08:13,39.2667,141.8833,52.14,71,57,10.31
391,Puerto Baquerizo Moreno,EC,2021-10-20 15:08:14,-0.9,-89.6,70.79,83,40,11.5
392,Puerto Gaitan,CO,2021-10-20 15:08:14,4.3133,-72.0816,85.5,65,87,4.45
393,Byron Bay,AU,2021-10-20 15:08:15,-28.65,153.6167,64.87,89,72,7.78
394,Safaga,EG,2021-10-20 15:08:15,26.7292,33.9365,83.03,43,0,23.31
395,Onda,ES,2021-10-20 15:08:15,39.9667,-0.25,73.29,63,61,8.05
396,Assiniboia,CA,2021-10-20 15:08:16,49.6334,-105.9845,30.15,62,33,11.12
397,Belmonte,BR,2021-10-20 15:08:16,-15.8631,-38.8828,82.9,63,69,10.31
398,State College,US,2021-10-20 15:08:17,40.7934,-77.86,65.59,63,1,3.0
399,Berberati,CF,2021-10-20 15:08:17,4.2612,15.7922,70.11,98,100,2.21
400,Kalmunai,LK,2021-10-20 15:08:18,7.4167,81.8167,81.81,79,70,6.82
401,Waipawa,NZ,2021-10-20 15:08:18,-41.4122,175.5153,47.03,86,100,2.84
402,Lorengau,PG,2021-10-20 15:08:18,-2.0226,147.2712,81.1,79,80,6.53
403,Alice Springs,AU,2021-10-20 15:08:19,-23.7,133.8833,81.95,32,82,11.5
404,Okhotsk,RU,2021-10-20 15:08:19,59.3833,143.3,11.52,71,24,9.15
405,Mount Isa,AU,2021-10-20 15:08:19,-20.7333,139.5,74.97,38,84,4.61
406,Ust-Kulom,RU,2021-10-20 15:08:20,61.6864,53.6902,30.78,88,100,6.78
407,Salym,RU,2021-10-20 15:08:20,60.0625,71.4789,40.05,86,100,6.78
408,Marienburg,PL,2021-10-20 15:08:20,54.0359,19.0266,64.06,66,100,20.51
409,Kihei,US,2021-10-20 15:08:21,20.785,-156.4656,73.85,81,1,4.61
410,Tanout,NE,2021-10-20 15:08:16,14.9709,8.8879,97.81,12,96,12.08
411,Port Hardy,CA,2021-10-20 15:08:21,50.6996,-127.4199,51.98,76,75,13.8
412,Soyo,AO,2021-10-20 15:05:14,-6.1349,12.3689,78.57,76,93,10.47
413,Tura,IN,2021-10-20 15:08:22,25.5198,90.2201,71.49,97,100,2.98
414,Sibolga,ID,2021-10-20 15:08:22,1.7427,98.7792,75.76,90,100,2.04
415,Cherskiy,RU,2021-10-20 15:08:22,68.75,161.3,-8.1,100,100,4.32
416,Puerto Escondido,MX,2021-10-20 15:08:23,15.85,-97.0667,83.23,74,40,5.75
417,Ahipara,NZ,2021-10-20 15:08:23,-35.1667,173.1667,59.07,95,100,12.37
418,Weligama,LK,2021-10-20 15:08:23,5.9667,80.4167,79.02,87,92,6.91
419,Mount Gambier,AU,2021-10-20 15:08:24,-37.8333,140.7667,68.88,25,100,13.04
420,Vanimo,PG,2021-10-20 15:08:24,-2.6741,141.3028,77.59,87,100,0.29
421,Aklavik,CA,2021-10-20 15:08:25,68.2191,-135.0107,18.16,85,100,9.6
422,Vila Velha,BR,2021-10-20 15:08:25,-20.3297,-40.2925,67.95,88,75,14.97
423,Pulandian,CN,2021-10-20 15:08:25,39.3953,121.9669,44.73,59,0,1.72
424,San Lawrenz,MT,2021-10-20 15:08:26,36.0553,14.204,71.85,64,0,1.99
425,Kasane,BW,2021-10-20 15:08:26,-17.8167,25.15,86.14,28,76,7.7
426,Olafsvik,IS,2021-10-20 15:08:26,64.8945,-23.7142,36.66,58,86,4.92
427,Sola,VU,2021-10-20 15:08:27,-13.8833,167.55,79.74,82,100,14.05
428,Los Llanos De Aridane,ES,2021-10-20 15:08:27,28.6585,-17.9182,78.55,51,0,12.66
429,Wrzesnia,PL,2021-10-20 15:08:27,52.3251,17.5652,67.8,48,100,17.29
430,Awbari,LY,2021-10-20 15:08:28,26.5921,12.7805,82.92,29,78,14.36
431,Quelimane,MZ,2021-10-20 15:08:28,-17.8786,36.8883,75.92,66,49,9.08
432,Luanda,AO,2021-10-20 15:05:41,-8.8368,13.2343,78.8,78,20,9.22
433,Raudeberg,NO,2021-10-20 15:08:29,61.9875,5.1352,47.8,97,100,1.01
434,Mayo,US,2021-10-20 15:08:07,38.8876,-76.5119,72.57,55,1,7.0
435,Gamba,GA,2021-10-20 15:08:29,-2.65,10.0,77.76,78,97,8.5
436,Yamada,JP,2021-10-20 15:08:30,39.4667,141.95,52.7,70,84,11.99
437,Auki,SB,2021-10-20 15:08:30,-8.7676,160.7034,76.96,88,100,2.17
438,Sakskobing,DK,2021-10-20 15:08:30,54.7997,11.626,60.1,87,100,24.07
439,Tual,ID,2021-10-20 15:08:31,-5.6667,132.75,82.87,75,63,5.75
440,Lixourion,GR,2021-10-20 15:08:31,38.2019,20.4314,71.6,68,20,6.91
441,Gat,IL,2021-10-20 15:08:31,31.61,34.7642,75.88,100,90,11.21
442,Starobaltachevo,RU,2021-10-20 15:08:32,56.0013,55.9213,35.78,71,100,12.82
443,Kedrovyy,RU,2021-10-20 15:05:05,56.1667,91.8167,28.81,67,8,3.85
444,Kupang,ID,2021-10-20 15:08:32,-10.1667,123.5833,80.06,81,24,6.26
445,Nouadhibou,MR,2021-10-20 15:08:33,20.931,-17.0347,72.9,69,0,14.05
446,Kamiiso,JP,2021-10-20 15:08:33,41.8167,140.65,46.96,88,100,11.07
447,Biggar,GB,2021-10-20 15:08:33,55.6167,-3.5167,51.64,76,93,16.78
448,Srednekolymsk,RU,2021-10-20 15:08:34,67.45,153.6833,-9.15,97,14,2.66
449,Cacequi,BR,2021-10-20 15:08:34,-29.8836,-54.825,70.38,54,0,10.31
450,Longkou,CN,2021-10-20 15:08:34,37.6508,120.3286,52.29,51,99,3.78
451,Catuday,PH,2021-10-20 15:08:35,16.2923,119.8062,80.19,78,100,5.08
452,Wolmirstedt,DE,2021-10-20 15:08:35,52.25,11.6333,65.98,77,95,17.76
453,Haapiti,PF,2021-10-20 15:08:35,-17.5667,-149.8667,76.73,78,100,11.99
454,Berestechko,UA,2021-10-20 15:08:36,50.3605,25.1107,57.99,55,96,14.27
455,Saint-Joseph,RE,2021-10-20 15:08:36,-21.3667,55.6167,73.78,78,58,8.75
456,Kandrian,PG,2021-10-20 15:08:37,-6.2167,149.55,76.77,87,27,3.2
457,Barcelos,PT,2021-10-20 15:06:46,41.5388,-8.6151,69.28,73,18,9.53
458,Veraval,IN,2021-10-20 15:08:37,20.9,70.3667,79.7,63,7,8.28
459,Ulaangom,MN,2021-10-20 15:04:03,49.9811,92.0667,34.16,74,6,2.86
460,Serebryansk,KZ,2021-10-20 15:08:38,49.6925,83.2892,36.95,38,1,4.54
461,North Bend,US,2021-10-20 15:08:38,43.4065,-124.2243,55.85,97,90,8.05
462,Igarka,RU,2021-10-20 15:08:38,67.4667,86.5833,37.56,81,100,16.53
463,Mazurivka,UA,2021-10-20 15:08:39,49.2745,24.2123,66.47,46,100,8.41
464,Rybnaya Sloboda,RU,2021-10-20 15:08:39,55.4613,50.1409,37.38,73,100,12.33
465,Balkanabat,TM,2021-10-20 15:08:39,39.5108,54.3671,65.32,52,100,9.08
466,Holbeach,GB,2021-10-20 15:08:40,52.804,0.0144,62.11,72,20,8.99
467,Havre,FR,2021-10-20 15:08:40,49.5833,0.3333,64.58,77,75,16.11
468,Terrenate,MX,2021-10-20 15:08:41,19.4833,-97.9167,53.46,68,98,3.58
469,Farafangana,MG,2021-10-20 15:08:41,-22.8167,47.8333,75.2,77,59,8.7
470,Santa Isabel Do Rio Negro,BR,2021-10-20 15:08:41,-0.4139,-65.0192,93.2,46,82,3.38
471,La Libertad,EC,2021-10-20 15:08:42,-2.2333,-80.9,74.86,73,75,6.91
472,Port-Cartier,CA,2021-10-20 15:08:42,50.0334,-66.8654,52.75,82,100,5.19
473,Khani,GE,2021-10-20 15:08:42,41.9563,42.9566,45.97,98,95,1.9
474,Cooma,AU,2021-10-20 15:08:43,-36.2333,149.1333,48.22,93,97,0.2
475,Bandar,ID,2021-10-20 15:08:43,2.05,99.75,73.11,98,100,1.3
476,Margate,GB,2021-10-20 15:08:44,51.3813,1.3862,63.7,71,9,5.01
477,Thinadhoo,MV,2021-10-20 15:08:44,0.5333,72.9333,83.23,73,77,13.29
478,Oskarshamn,SE,2021-10-20 15:08:44,57.2645,16.4484,56.98,87,100,18.21
479,Praia,CV,2021-10-20 15:08:45,14.9215,-23.5087,90.14,43,0,24.16
480,Banjar,ID,2021-10-20 15:08:45,-8.19,114.9675,84.06,87,82,6.24
481,Karratha,AU,2021-10-20 15:08:45,-20.7377,116.8463,76.75,38,0,11.97
482,Nabire,ID,2021-10-20 15:08:46,-3.3667,135.4833,76.3,89,97,3.02
483,Marzuq,YE,2021-10-20 15:08:46,14.4,46.4667,81.61,33,59,5.01
484,Jian,CN,2021-10-20 15:08:47,27.1172,114.9793,55.35,92,100,10.94
485,Alofi,NU,2021-10-20 15:08:47,-19.0595,-169.9187,75.69,59,78,16.69
486,Luba,GQ,2021-10-20 15:08:48,3.4568,8.5547,76.73,84,100,1.07
487,Miri,MY,2021-10-20 15:08:48,4.4148,114.0089,77.22,91,100,5.88
488,Kavaratti,IN,2021-10-20 15:08:48,10.5669,72.642,82.18,73,88,13.11
489,Gizo,SB,2021-10-20 15:08:49,-8.103,156.8419,82.2,73,21,2.91
490,Orange Cove,US,2021-10-20 15:08:49,36.6244,-119.3137,58.84,33,65,2.62
491,Angoche,MZ,2021-10-20 15:08:49,-16.2325,39.9086,77.49,71,56,13.35
492,Bahia Blanca,AR,2021-10-20 15:08:50,-38.7196,-62.2724,80.01,23,0,8.01
493,Sunrise Manor,US,2021-10-20 15:08:50,36.2111,-115.0731,63.3,35,1,4.0
494,Taldan,RU,2021-10-20 15:08:51,53.6667,124.8,29.59,68,100,3.51
495,Arauca,CO,2021-10-20 15:05:43,7.0847,-70.7591,82.36,74,66,4.05
496,Gambela,ET,2021-10-20 15:08:51,8.25,34.5833,82.29,60,100,2.39
497,Asau,RO,2021-10-20 15:08:52,46.4333,26.4,63.52,41,47,5.82
498,Ola,RU,2021-10-20 15:08:52,59.5833,151.2833,14.81,48,0,5.48
499,Wenatchee,US,2021-10-20 15:08:52,47.4235,-120.3103,52.83,78,90,11.5
500,Huilong,CN,2021-10-20 15:08:53,31.8111,121.655,54.03,87,100,8.77
501,Lang Son,VN,2021-10-20 15:08:53,21.8333,106.7333,72.88,96,29,2.82
502,Korla,CN,2021-10-20 15:08:53,41.7597,86.1469,57.42,25,47,3.87
503,Bowen,AU,2021-10-20 15:08:54,-20.0167,148.2333,76.68,83,9,10.58
504,Hof,DE,2021-10-20 15:08:54,50.3167,11.9167,64.45,66,62,8.99
505,Plouzane,FR,2021-10-20 15:08:55,48.3833,-4.6167,62.62,91,75,24.16
506,Aqtobe,KZ,2021-10-20 15:08:45,50.2797,57.2072,39.29,75,0,17.9
507,Kultuk,RU,2021-10-20 15:08:55,51.7208,103.6956,36.54,78,1,4.07
508,Rio Gallegos,AR,2021-10-20 15:08:55,-51.6226,-69.2181,53.65,35,75,23.02
509,Turkistan,KZ,2021-10-20 15:08:56,43.0,68.0,64.98,29,81,9.82
510,Pangody,RU,2021-10-20 15:08:57,65.85,74.4859,31.05,87,69,11.81
511,Michurinsk,RU,2021-10-20 15:08:57,52.8978,40.4907,36.25,59,82,6.93
512,Kalabo,ZM,2021-10-20 15:08:57,-14.97,22.6814,86.2,37,54,4.94
513,Matamoros,MX,2021-10-20 15:08:58,25.5333,-103.25,71.71,57,1,8.05
514,Magistralnyy,RU,2021-10-20 15:08:58,56.1725,107.4458,30.79,95,90,2.82
515,Assai,BR,2021-10-20 15:08:59,-23.3733,-50.8414,75.06,53,8,10.02
516,Richards Bay,ZA,2021-10-20 15:08:59,-28.783,32.0377,67.46,65,0,14.45
517,Teguldet,RU,2021-10-20 15:08:59,57.3064,88.1667,38.84,82,96,4.94
518,Bollnas,SE,2021-10-20 15:09:00,61.3482,16.3946,57.13,84,100,12.35
519,Aligarh,IN,2021-10-20 15:09:00,27.8833,78.0833,77.29,53,0,2.71
520,Benjamin Aceval,PY,2021-10-20 15:09:00,-24.9667,-57.5667,82.54,45,0,5.26
521,Lynn Haven,US,2021-10-20 15:09:01,30.2455,-85.6483,78.96,72,40,7.0
522,Iskateley,RU,2021-10-20 15:09:01,67.6803,53.1512,33.39,98,100,3.85
523,Price,US,2021-10-20 15:09:02,39.5994,-110.8107,40.26,87,90,0.0
524,Serov,RU,2021-10-20 15:09:03,59.6033,60.5787,30.61,79,89,3.31
525,Valparaiso,CL,2021-10-20 15:06:20,-33.0393,-71.6273,58.48,87,90,5.75
526,Kazachinskoye,RU,2021-10-20 15:09:04,57.6953,93.2761,38.91,84,24,3.62
527,Fria,GN,2021-10-20 15:09:04,10.4167,-13.5833,83.21,65,99,1.07
528,Mahina,PF,2021-10-20 15:09:04,-17.5065,-149.489,76.77,78,75,11.5
529,Rusera,IN,2021-10-20 15:09:05,25.75,86.0333,74.97,95,100,4.29
530,Morondava,MG,2021-10-20 15:09:05,-20.2833,44.2833,77.67,76,0,18.61
531,Tadine,NC,2021-10-20 15:09:05,-21.55,167.8833,71.28,94,100,10.38
532,Kiunga,PG,2021-10-20 15:09:06,-6.1219,141.2906,73.96,97,100,1.28
533,Ulaanbaatar,MN,2021-10-20 15:09:06,47.9077,106.8832,19.53,73,0,4.47
534,Iacu,BR,2021-10-20 15:09:07,-12.7672,-40.2117,94.46,35,46,5.06
535,Tokur,RU,2021-10-20 15:09:07,53.1333,132.9,11.55,98,80,2.8
536,Mahibadhoo,MV,2021-10-20 15:09:07,3.7833,72.9667,82.26,70,56,15.39
537,Bouna,CI,2021-10-20 15:09:08,9.2667,-3.0,86.54,59,99,4.12
538,Porto Velho,BR,2021-10-20 15:09:08,-8.7619,-63.9039,84.25,74,40,2.3
539,Mizan Teferi,ET,2021-10-20 15:09:08,6.9833,35.5833,68.27,66,18,3.31
540,Keetmanshoop,NA,2021-10-20 15:09:09,-26.5833,18.1333,80.89,36,89,34.23
541,La Palma,US,2021-10-20 15:09:09,33.8464,-118.0467,64.04,86,40,0.0
542,Opuwo,NA,2021-10-20 15:09:09,-18.0607,13.84,91.71,9,0,10.49
543,Fare,PF,2021-10-20 15:09:10,-16.7,-151.0167,79.63,76,91,11.12
544,Pisco,PE,2021-10-20 15:09:10,-13.7,-76.2167,64.45,77,0,8.05
545,Chancay,PE,2021-10-20 15:09:10,-11.5714,-77.2672,69.57,76,96,8.75
546,Road Town,VG,2021-10-20 15:09:11,18.4167,-64.6167,85.19,94,14,6.91
547,Santiago,CL,2021-10-20 15:07:53,-33.4569,-70.6483,58.44,67,75,3.44
548,Saquarema,BR,2021-10-20 15:09:11,-22.92,-42.5103,64.42,91,100,8.7
549,Halifax,CA,2021-10-20 15:07:34,44.6453,-63.5724,53.22,78,100,1.01
550,La Espigadilla,PA,2021-10-20 15:09:12,7.8833,-80.3833,81.18,85,100,1.32
551,Baoshan,CN,2021-10-20 15:09:12,46.5586,131.4244,29.8,64,6,4.25
552,Port Augusta,AU,2021-10-20 15:09:13,-32.5,137.7667,62.74,64,80,1.99
553,Tsarychanka,UA,2021-10-20 15:09:13,48.937,34.4786,48.29,38,99,8.01
554,Westport,US,2021-10-20 15:08:20,41.1415,-73.3579,70.41,67,1,1.99
555,Terrace,CA,2021-10-20 15:09:14,54.5163,-128.6035,41.43,86,100,0.78
556,Gimli,CA,2021-10-20 15:09:14,50.6336,-96.9907,37.44,66,12,9.4
